NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_median_price
12028,924,42.9,836,74750.0,43,91,876.0
12029,1114,45.5,1010,85958.0,19,141,1298.0
12031,184,36.3,181,44167.0,0,22,564.0
12032,818,57.4,780,46515.0,9,91,817.0
12033,7885,47.3,7504,71909.0,17,1014,981.0
12035,793,45.6,775,37734.0,0,38,828.0
12036,284,38.2,220,53375.0,9,15,
12037,4288,46.7,3983,58819.0,96,429,967.0
12040,146,31.5,141,41518.0,0,5,
12041,453,50.7,453,57548.0,0,17,
12042,159,52.6,159,,0,8,
12043,8435,35.5,7575,49710.0,123,732,738.0
12045,343,53.0,334,46094.0,9,10,669.0
12046,966,37.4,966,81304.0,14,162,
12047,20363,39.3,17868,52300.0,413,2074,852.0
12051,6432,36.9,4186,58720.0,309,458,712.0
12052,1560,45.5,1462,64250.0,32,216,775.0
12053,4828,39.0,4512,81646.0,48,513,1171.0
12054,17177,43.1,15582,97440.0,523,3439,1146.0
12056,2400,44.7,2293,93456.0,0,338,843.0
12057,2115,42.8,2065,53750.0,4,154,714.0
12058,1668,36.5,1553,67837.0,10,95,882.0
12059,1611,50.3,1553,73750.0,13,243,755.0
12060,1396,49.1,1274,67800.0,13,165,
12061,9969,43.0,8893,85560.0,303,1710,1171.0
12062,1736,41.3,1642,69107.0,0,91,962.0
12063,495,34.2,487,99196.0,0,93,
12064,410,57.1,381,62946.0,0,29,671.0
12065,43206,41.4,36890,84228.0,2099,9111,1116.0
12066,1876,43.2,1812,60132.0,0,160,776.0
12067,1531,49.3,1498,63355.0,0,166,1034.0
12068,2993,42.5,2627,52860.0,71,216,701.0
12069,179,23.8,179,,0,0,
12070,1578,48.3,1472,65080.0,5,146,907.0
12071,364,38.7,358,53750.0,27,34,
12072,2843,34.5,2615,49815.0,63,206,800.0
12074,2694,48.8,2587,67361.0,25,424,640.0
12075,2886,48.8,2656,61772.0,215,321,977.0
12076,1506,49.4,1408,60795.0,21,81,864.0
12077,6579,44.9,5880,94138.0,162,964,977.0
12078,23554,42.1,21930,39514.0,103,1256,691.0
12083,3673,49.1,3557,70500.0,28,372,640.0
12084,4740,31.8,2906,69866.0,978,757,1171.0
12085,520,32.7,458,45833.0,48,53,1022.0
12086,1587,49.9,1567,56477.0,0,192,795.0
12087,1084,30.8,1075,71771.0,0,32,
12089,128,30.0,128,64242.0,0,0,
12090,6262,39.5,6004,57132.0,47,801,860.0
12092,721,52.7,683,34000.0,15,72,646.0
12093,1743,44.0,1632,49861.0,8,128,675.0
12094,2481,36.2,2474,75096.0,0,127,1036.0
12095,12370,41.3,10976,48964.0,165,1074,790.0
12106,2432,50.3,2386,71758.0,127,401,1115.0
12108,307,56.9,294,57500.0,1,30,817.0
12110,22471,37.9,17064,71961.0,1056,3243,1139.0
12115,225,60.1,204,83438.0,21,72,
12116,1901,50.2,1827,45682.0,24,130,951.0
12117,3492,46.1,3361,53548.0,14,235,775.0
12118,14195,40.5,12943,67159.0,222,2038,888.0
12120,535,51.0,522,49875.0,0,34,
12121,1854,47.7,1785,72083.0,14,187,
12122,4562,45.4,4443,40895.0,11,323,692.0
12123,5159,43.0,4836,76635.0,22,619,829.0
12124,615,54.7,575,62214.0,0,82,
12125,1491,44.9,1328,52200.0,46,152,960.0
12130,970,48.5,970,120266.0,0,165,
12131,135,46.4,135,66250.0,0,1,
12132,319,44.5,226,63935.0,77,0,
12134,3714,43.6,3598,51303.0,18,303,804.0
12136,716,50.7,638,88750.0,21,135,
12137,1904,40.8,1762,54766.0,0,117,1030.0
12138,3327,45.1,3222,60888.0,46,291,735.0
12139,278,60.1,273,57292.0,7,18,
12140,1464,46.8,1455,89432.0,0,165,915.0
12143,4790,42.9,4321,48720.0,24,376,883.0
12144,19622,41.3,16172,63427.0,472,2449,945.0
12147,591,48.7,565,69688.0,8,71,
12148,4449,42.9,3970,104386.0,266,710,2689.0
12149,2425,42.2,2276,50893.0,11,224,752.0
12150,890,44.8,890,64259.0,90,138,924.0
12151,660,49.4,642,74688.0,11,178,1047.0
12153,1038,41.2,1031,85306.0,0,116,
12154,2639,47.5,2447,65977.0,8,238,710.0
12155,1980,40.4,1928,49875.0,1,171,713.0
12156,1132,36.7,1127,78958.0,5,35,679.0
12157,3951,50.0,3706,54716.0,28,276,754.0
12158,7090,37.7,6791,81391.0,58,593,1000.0
12159,7968,47.7,6765,90337.0,173,1515,1034.0
12160,946,44.3,878,54688.0,7,83,
12161,77,54.3,77,,0,29,
12164,417,57.8,403,65250.0,0,31,
12165,156,56.6,156,,4,10,675.0
12166,1250,48.8,1190,39716.0,3,89,672.0
12167,2946,50.1,2754,48448.0,26,372,601.0
12168,2054,45.6,2033,63542.0,0,172,845.0
12169,219,52.9,170,52656.0,9,8,
12170,4915,41.3,4694,65360.0,93,502,1154.0
12172,294,32.5,294,37375.0,0,16,1066.0
12173,1816,43.4,1733,70559.0,33,221,892.0
12174,322,43.4,313,,0,44,898.0
12175,573,48.9,534,52404.0,0,51,888.0
12176,294,27.9,252,74091.0,8,34,
12177,420,46.1,420,71193.0,0,34,
12180,53168,33.5,39026,50530.0,1951,6164,885.0
12182,14955,38.0,11241,40677.0,303,1225,760.0
12183,2613,35.6,2166,52014.0,107,233,837.0
12184,6800,46.9,6130,78750.0,166,1006,869.0
12185,2404,43.9,2370,75972.0,23,267,833.0
12186,6407,45.1,5975,89210.0,117,1173,940.0
12187,391,54.5,385,41875.0,5,31,
12188,10944,41.7,10183,62825.0,262,1584,881.0
12189,17749,37.8,13500,52733.0,687,2213,835.0
12190,1028,52.0,1012,45536.0,1,61,888.0
12192,2018,50.7,1703,61466.0,58,148,641.0
12193,1945,47.4,1882,76343.0,46,146,1125.0
12194,138,49.3,138,41750.0,0,3,
12195,170,50.4,170,30833.0,0,57,
12196,3522,42.0,3346,90882.0,6,512,787.0
12197,2265,48.9,2016,41129.0,25,210,691.0
12198,8307,40.1,7701,85584.0,155,1219,958.0
12202,9076,33.1,1860,25748.0,414,599,740.0
12203,30625,33.0,22562,52251.0,1653,4522,998.0
12204,7196,34.3,3485,55449.0,539,1445,984.0
12205,27196,42.9,22041,63911.0,775,3361,1065.0
12206,15591,30.8,4069,29821.0,1360,1073,873.0
12207,1417,52.1,474,12454.0,28,113,361.0
12208,21898,33.3,15199,57420.0,1488,3706,962.0
12209,11742,36.1,5817,52334.0,1198,1189,933.0
12210,9005,31.9,3523,47219.0,239,1732,830.0
12211,11401,47.4,9450,95072.0,289,2091,1557.0
12222,6217,19.6,3869,,222,0,
12302,27560,43.3,25410,70438.0,222,3450,975.0
12303,29130,40.5,20746,62392.0,905,3419,852.0
12304,23964,37.4,13939,47500.0,903,2228,863.0
12305,4883,38.7,3089,29643.0,144,389,708.0
12306,25098,41.6,22341,61286.0,408,2613,901.0
12307,6615,29.0,1618,17893.0,477,259,765.0
12308,14575,34.2,8839,44482.0,963,1953,823.0
12309,29912,43.9,24625,93090.0,1387,5271,1020.0
12401,34661,41.9,24067,48058.0,2040,3586,1010.0
12404,3576,44.4,3109,57292.0,123,578,1106.0
12405,559,64.2,559,46319.0,0,70,
12406,945,37.0,865,,0,115,826.0
12407,164,56.2,136,52396.0,2,24,
12409,700,61.9,665,72550.0,24,161,1075.0
12410,504,56.9,498,62813.0,0,88,
12411,355,45.4,355,81905.0,10,30,
12412,520,50.4,419,61389.0,16,76,974.0
12413,2910,40.0,2635,32661.0,140,168,940.0
12414,10193,45.6,7977,41825.0,193,754,846.0
12416,168,36.8,84,22981.0,44,6,
12417,614,35.6,458,51400.0,0,0,1100.0
12418,439,37.8,415,71111.0,4,46,
12419,641,43.8,564,56042.0,0,99,957.0
12420,424,53.7,398,108542.0,21,109,
12421,324,62.0,313,55000.0,10,80,
12422,353,50.2,353,68929.0,0,36,
12423,1109,43.0,1048,43792.0,22,53,831.0
12424,225,65.0,225,61250.0,0,77,
12427,593,33.5,570,88561.0,12,138,
12428,6860,38.5,4487,46045.0,259,474,906.0
12429,334,32.0,334,88158.0,0,9,
12430,1036,53.2,831,48458.0,86,93,655.0
12431,1272,39.0,1235,39182.0,10,117,1116.0
12432,615,47.5,605,59800.0,0,39,1261.0
12433,543,49.2,443,135811.0,0,129,
12434,550,59.3,456,31667.0,13,21,521.0
12435,366,54.4,311,,48,57,997.0
12436,233,59.7,233,51250.0,0,36,
12438,52,37.9,34,125588.0,0,18,
12439,333,53.3,327,39808.0,0,23,857.0
12440,2127,48.1,1988,52214.0,15,285,1353.0
12441,30,56.7,30,83906.0,0,8,
12442,667,60.7,646,28125.0,7,141,
12443,3674,49.3,3387,84125.0,67,622,1384.0
12444,380,55.7,371,39643.0,12,47,900.0
12446,4837,43.7,4384,55364.0,42,565,944.0
12448,465,57.0,465,,6,134,
12449,3315,52.1,2720,42150.0,115,342,1082.0
12450,170,74.3,170,,0,111,
12451,1861,38.9,1799,77321.0,23,78,1285.0
12452,248,44.6,248,41176.0,0,17,
12453,302,32.0,145,34258.0,109,13,
12454,301,49.6,272,58500.0,3,51,
12455,1877,57.5,1805,41200.0,44,247,758.0
12456,716,34.3,558,45156.0,0,35,
12457,802,53.0,755,,19,126,1200.0
12458,2991,43.8,1762,43500.0,171,213,751.0
12459,157,62.0,142,40234.0,0,0,
12460,344,35.4,327,33000.0,0,0,696.0
12461,1811,49.6,1626,64348.0,37,297,848.0
12463,1398,48.5,1175,57250.0,16,222,778.0
12464,808,59.3,672,48889.0,28,148,693.0
12465,296,57.1,296,56765.0,15,45,
12466,2260,48.0,2056,68007.0,28,245,923.0
12468,1133,57.3,1120,48942.0,13,110,692.0
12469,776,47.5,751,47917.0,11,53,
12470,474,37.8,305,61087.0,143,59,
12471,495,34.8,495,53871.0,33,0,1383.0
12472,1419,42.5,1265,54453.0,36,184,1020.0
12473,1126,40.5,1100,72573.0,0,161,
12474,1250,43.6,1235,45335.0,21,138,713.0
12475,165,61.1,165,,0,0,
12477,18722,43.2,16413,58871.0,553,1881,987.0
12480,798,60.6,690,55163.0,66,67,
12481,1361,47.1,1245,65429.0,8,201,1208.0
12482,547,52.2,500,39531.0,0,12,837.0
12483,243,65.6,240,,0,0,
12484,2703,44.7,2325,63881.0,4,469,1190.0
12485,1164,48.6,985,54079.0,0,107,881.0
12486,1584,40.4,1476,87639.0,13,343,1478.0
12487,3299,42.7,2955,73299.0,59,457,1260.0
12489,1101,39.5,310,75592.0,80,8,
12490,31,,31,,0,15,
12491,1561,52.5,1489,71563.0,24,165,1117.0
12492,299,59.3,232,46250.0,0,41,
12493,310,28.8,262,86164.0,0,66,
12494,660,48.4,660,66484.0,12,188,
12495,334,57.3,274,96607.0,0,81,
12496,1621,57.1,1518,55556.0,57,142,
12498,4836,55.6,4281,72241.0,98,986,1085.0
12501,2700,39.4,2258,65156.0,15,274,1114.0
12502,1169,49.8,1035,73438.0,13,128,1359.0
12503,645,53.9,588,62188.0,37,77,1364.0
12504,1443,19.8,1082,86250.0,85,10,
12507,253,29.5,202,68194.0,9,38,
12508,19604,40.7,11071,68963.0,841,2784,1222.0
12512,35,,35,,0,4,
12513,511,55.1,511,62833.0,0,14,
12514,3184,47.4,2903,96103.0,62,538,1340.0
12515,1307,51.3,917,54531.0,80,221,958.0
12516,1913,48.8,1833,62431.0,110,255,1140.0
12517,656,44.3,556,54907.0,0,26,942.0
12518,6310,41.7,5149,78896.0,53,1063,1371.0
12520,2984,42.1,2630,89892.0,13,434,1236.0
12521,1180,52.6,1138,80903.0,4,142,871.0
12522,4828,48.2,4349,51530.0,132,339,986.0
12523,1519,50.3,1393,70962.0,10,124,828.0
12524,16193,42.8,11194,77284.0,1100,2230,1373.0
12525,2872,42.3,2703,72308.0,19,364,1042.0
12526,3690,49.9,3206,70563.0,67,581,867.0
12527,270,10.7,15,,0,8,
12528,13139,42.8,10728,67689.0,190,1753,1106.0
12529,2778,49.6,2658,67875.0,78,246,1006.0
12530,107,61.2,107,,0,25,
12531,3862,44.2,3535,82050.0,22,548,1338.0
12533,25774,42.2,21343,102592.0,843,3989,1153.0
12534,18078,43.6,13658,45223.0,686,1581,821.0
12538,13985,39.7,11054,74145.0,450,1516,1003.0
12540,7677,44.5,6669,103454.0,135,1169,1355.0
12542,5746,44.3,5151,69750.0,95,681,908.0
12543,3199,39.0,2021,54570.0,215,314,1072.0
12545,4740,47.3,4017,75224.0,254,761,1102.0
12546,2934,43.3,2179,58125.0,163,402,974.0
12547,2873,42.6,2607,76377.0,90,337,1152.0
12548,1419,50.4,982,52708.0,122,117,
12549,11156,42.4,9068,83026.0,121,1374,1142.0
12550,54612,34.7,22448,55631.0,5513,4256,1131.0
12553,26029,38.6,15644,71951.0,730,3117,1221.0
12561,18618,31.2,15102,67264.0,916,2511,1133.0
12563,8155,39.8,6060,84956.0,454,1116,1222.0
12564,6867,45.3,5407,82119.0,232,1119,957.0
12565,1379,35.9,1209,38384.0,64,106,736.0
12566,10434,41.9,8787,76882.0,161,1051,900.0
12567,3162,47.3,2971,63333.0,112,309,1018.0
12569,10100,43.1,8645,75387.0,292,1097,1285.0
12570,7825,42.7,6622,97679.0,105,1120,1223.0
12571,9931,44.5,8762,69720.0,250,1368,1152.0
12572,8925,53.5,8069,73200.0,357,1464,1101.0
12574,181,46.0,164,120074.0,0,37,
12575,1884,42.9,1153,126813.0,45,355,
12577,1696,44.0,1371,109107.0,52,206,1388.0
12578,2123,49.4,1969,87059.0,45,320,1119.0
12580,4287,42.1,3708,78750.0,45,537,1049.0
12581,2145,48.0,1892,73482.0,107,208,872.0
12582,6272,43.4,3981,99398.0,393,708,1068.0
12583,2467,38.8,2166,71786.0,109,276,1258.0
12585,901,42.0,837,113148.0,22,99,931.0
12586,12729,35.8,9264,68998.0,325,1121,1159.0
12589,17463,40.7,12255,77686.0,690,1910,978.0
12590,34400,42.6,24819,81169.0,1644,5170,1338.0
12592,1150,52.1,966,63750.0,11,117,840.0
12594,4380,39.3,3246,61875.0,331,434,913.0
12601,42555,35.3,20858,40699.0,3914,3425,1055.0
12603,42943,40.8,29929,78299.0,1801,5754,1175.0
12604,644,21.0,425,,42,5,
12701,11061,37.8,4950,33624.0,554,804,851.0
12719,1305,53.1,1209,58229.0,36,206,830.0
12720,254,33.4,178,80889.0,59,24,
12721,6516,36.9,5487,61841.0,143,370,1096.0
12722,101,69.3,101,,0,0,
12723,1921,44.8,1559,52727.0,137,229,869.0
12724,328,42.9,285,64375.0,0,27,
12725,183,49.8,161,50417.0,4,53,
12726,1256,50.0,1058,68182.0,8,126,943.0
12729,2253,45.3,2044,53092.0,27,186,1070.0
12732,784,49.7,751,39297.0,5,80,1118.0
12733,1879,30.2,1255,41402.0,103,71,746.0
12734,1032,42.3,751,64125.0,26,127,883.0
12736,96,52.3,88,31250.0,7,4,
12737,2074,41.1,1716,67500.0,30,196,885.0
12738,406,35.2,234,59226.0,0,155,
12740,1673,45.2,1525,65972.0,5,92,1024.0
12741,220,51.5,212,30000.0,0,34,693.0
12742,73,58.6,68,,12,4,608.0
12743,266,59.6,254,52050.0,20,34,1617.0
12745,181,33.9,181,67125.0,0,12,
12746,1271,34.4,1177,87292.0,0,76,1134.0
12747,1552,47.8,1098,63533.0,104,200,906.0
12748,1524,51.3,1410,62083.0,31,179,785.0
12749,314,63.1,314,48421.0,12,26,620.0
12750,276,39.4,239,76094.0,5,10,1240.0
12751,1121,26.0,805,50323.0,58,50,1253.0
12752,235,43.6,218,39297.0,2,19,822.0
12754,6560,43.2,4623,37031.0,559,353,780.0
12758,4320,44.1,3549,51923.0,64,311,1029.0
12759,1482,32.8,941,26250.0,26,56,813.0
12760,403,62.1,373,51250.0,4,30,927.0
12762,413,44.6,358,38194.0,0,51,783.0
12763,586,50.5,423,62216.0,13,20,768.0
12764,1555,52.7,1382,45956.0,30,253,619.0
12765,1230,32.3,1135,78250.0,45,115,841.0
12766,364,52.0,340,54792.0,47,23,
12767,86,27.5,77,111250.0,0,3,
12768,697,50.4,546,60402.0,0,75,695.0
12769,188,53.6,180,73594.0,0,37,
12770,166,55.2,160,61250.0,0,12,
12771,14061,42.9,10468,49497.0,333,1177,920.0
12775,2354,43.0,1923,98669.0,93,370,1131.0
12776,2327,46.8,2105,53594.0,33,316,866.0
12777,857,52.4,804,76786.0,33,113,1361.0
12778,634,43.9,578,,4,85,
12779,2274,31.5,667,37597.0,559,29,786.0
12780,2064,45.0,1796,37350.0,0,82,1304.0
12781,281,49.3,179,61944.0,0,9,
12783,2044,39.8,1362,60658.0,154,193,858.0
12784,38,64.8,38,,8,0,
12785,939,43.2,829,51250.0,0,93,1193.0
12786,450,61.1,267,47717.0,80,82,850.0
12787,244,50.9,205,57679.0,0,5,
12788,3038,43.6,1857,47404.0,211,262,846.0
12789,2059,35.0,1476,51964.0,139,202,797.0
12790,4397,43.9,3626,52607.0,39,382,1006.0
12791,869,33.1,731,70163.0,0,30,819.0
12792,227,35.4,208,36985.0,2,13,
12801,14422,39.1,13061,46305.0,253,1471,821.0
12803,8386,42.5,8014,61906.0,68,805,907.0
12804,26477,45.7,25146,65224.0,513,2951,1016.0
12808,399,63.6,399,70125.0,0,42,
12809,3385,47.1,3330,52971.0,28,336,911.0
12810,728,46.3,707,70288.0,4,35,672.0
12811,68,45.9,65,,0,3,
12812,81,54.2,81,63672.0,0,5,
12814,1222,50.0,1105,53958.0,40,273,908.0
12815,1084,54.6,1017,61394.0,10,108,812.0
12816,4306,47.1,4124,52835.0,9,530,776.0
12817,2281,47.8,2278,63125.0,0,271,713.0
12819,330,52.5,318,55469.0,3,24,
12821,2940,36.6,960,44952.0,153,125,1146.0
12822,6382,40.2,5965,53767.0,71,615,841.0
12823,386,54.3,386,,0,17,
12824,1165,56.2,1156,62813.0,0,247,1107.0
12827,3754,40.6,3543,58563.0,13,255,864.0
12828,8762,44.3,8568,49633.0,0,606,863.0
12831,17438,40.1,16431,80055.0,75,2434,1103.0
12832,6798,45.6,6498,43370.0,44,472,682.0
12833,4182,48.2,3933,76600.0,35,645,882.0
12834,6287,44.9,6018,64484.0,7,746,741.0
12835,2257,53.2,2172,51444.0,47,177,843.0
12836,605,56.2,590,58036.0,0,57,881.0
12837,1018,43.1,999,45486.0,6,25,921.0
12838,523,49.3,521,62321.0,4,55,767.0
12839,13525,39.1,12610,46788.0,152,1040,860.0
12841,106,64.3,106,38125.0,0,20,
12842,933,54.0,839,44375.0,1,84,542.0
12843,451,55.5,417,35750.0,0,25,525.0
12844,238,53.0,222,77929.0,8,41,
12845,4725,52.7,4525,66555.0,58,768,908.0
12846,3273,44.5,3159,54841.0,16,305,789.0
12847,425,53.3,382,66875.0,44,53,688.0
12849,265,48.6,259,57188.0,0,0,
12850,3221,39.7,3066,74792.0,33,486,1296.0
12851,227,56.8,225,44375.0,0,24,
12852,474,59.3,465,47500.0,6,35,675.0
12853,1347,54.3,1292,36250.0,0,79,738.0
12855,198,54.5,195,45000.0,3,14,590.0
12856,131,27.1,131,48705.0,6,71,
12857,608,44.6,608,50625.0,9,57,850.0
12858,66,75.8,66,69583.0,0,17,
12859,2212,38.5,2153,58262.0,28,232,1157.0
12860,578,31.9,551,39798.0,11,30,
12861,771,50.7,767,59375.0,2,70,904.0
12862,5,,5,,0,0,
12863,554,40.6,519,79219.0,0,98,882.0
12864,18,,18,,0,0,
12865,3769,46.2,3481,57831.0,55,400,831.0
12866,38422,42.4,34438,74025.0,1189,7581,1132.0
12870,1044,42.2,979,46667.0,43,169,681.0
12871,4249,39.7,3926,65104.0,163,464,827.0
12872,44,49.8,42,29167.0,0,2,
