NAME,median_age,white_non-hispanic,household_income,family_income,nonfamily_households_income,married-couple_families_income,foreign_born_not_a_us_citizen,bachelors,graduate,gross_rent_media_price
ZCTA5 12151,,,88625.0,90313.0,63750.0,98750.0,,,,
ZCTA5 12153,,,86055.0,86914.0,55536.0,87284.0,,,,
ZCTA5 12154,,,71071.0,77147.0,31458.0,90455.0,,,,
ZCTA5 12155,,,47150.0,57137.0,18958.0,60461.0,,,,
ZCTA5 12156,,,61406.0,91250.0,26875.0,93382.0,,,,
ZCTA5 12157,,,61840.0,78039.0,32396.0,80547.0,,,,
ZCTA5 12158,,,74097.0,88585.0,40378.0,105947.0,,,,
ZCTA5 12159,,,84387.0,112269.0,61034.0,132500.0,,,,
ZCTA5 12160,,,61875.0,86458.0,36316.0,96429.0,,,,
ZCTA5 12161,,,116087.0,116413.0,,116413.0,,,,
ZCTA5 12164,,,53021.0,73750.0,23472.0,86250.0,,,,
ZCTA5 12165,,,54412.0,93500.0,37250.0,92500.0,,,,
ZCTA5 12166,,,52339.0,53929.0,29750.0,66250.0,,,,
ZCTA5 12167,,,42750.0,53871.0,23036.0,54274.0,,,,
ZCTA5 12168,,,62885.0,83542.0,23750.0,87661.0,,,,
ZCTA5 12169,,,56000.0,56583.0,11739.0,57125.0,,,,
ZCTA5 12170,,,68342.0,72545.0,32241.0,77961.0,,,,
ZCTA5 12172,,,42321.0,42321.0,,46042.0,,,,
ZCTA5 12173,,,51094.0,63750.0,40625.0,72232.0,,,,
ZCTA5 12174,,,65096.0,64028.0,,64583.0,,,,
ZCTA5 12175,,,47386.0,68750.0,21471.0,72625.0,,,,
ZCTA5 12176,,,70813.0,71094.0,,71813.0,,,,
ZCTA5 12177,,,48977.0,114250.0,35691.0,103409.0,,,,
ZCTA5 12180,,,44880.0,59499.0,28305.0,84697.0,,,,
ZCTA5 12182,,,44623.0,56060.0,27882.0,70184.0,,,,
ZCTA5 12183,,,54327.0,63702.0,47760.0,73750.0,,,,
ZCTA5 12184,,,72048.0,91078.0,32315.0,97991.0,,,,
ZCTA5 12185,,,62656.0,70669.0,36369.0,84583.0,,,,
ZCTA5 12186,,,82623.0,95345.0,49042.0,103694.0,,,,
ZCTA5 12187,,,50795.0,61467.0,12083.0,74643.0,,,,
ZCTA5 12188,,,66896.0,82648.0,42143.0,90663.0,,,,
ZCTA5 12189,,,44405.0,54365.0,33057.0,80195.0,,,,
ZCTA5 12190,,,46458.0,53281.0,31806.0,54844.0,,,,
ZCTA5 12192,,,53229.0,64500.0,50221.0,65526.0,,,,
ZCTA5 12193,,,66307.0,76250.0,33686.0,81518.0,,,,
ZCTA5 12194,,,37750.0,54792.0,13333.0,61250.0,,,,
ZCTA5 12195,,,87569.0,87569.0,,88125.0,,,,
ZCTA5 12196,,,91274.0,106490.0,39907.0,113587.0,,,,
ZCTA5 12197,,,43804.0,53779.0,21591.0,63393.0,,,,
ZCTA5 12198,,,71034.0,80455.0,43046.0,92102.0,,,,
ZCTA5 12202,,,30254.0,32340.0,26706.0,72250.0,,,,
ZCTA5 12203,,,53369.0,86005.0,34389.0,98250.0,,,,
ZCTA5 12204,,,48649.0,70433.0,36224.0,96442.0,,,,
ZCTA5 12205,,,63537.0,76718.0,46029.0,85426.0,,,,
ZCTA5 12206,,,24950.0,31262.0,15506.0,57586.0,,,,
ZCTA5 12207,,,14110.0,13083.0,13892.0,157500.0,,,,
ZCTA5 12208,,,54826.0,87994.0,35575.0,108302.0,,,,
ZCTA5 12209,,,56042.0,65161.0,42545.0,80448.0,,,,
ZCTA5 12210,,,35684.0,38051.0,27723.0,66653.0,,,,
ZCTA5 12211,,,92762.0,116667.0,51573.0,132156.0,,,,
ZCTA5 12222,,,,,,,,,,
ZCTA5 12302,,,64782.0,82938.0,41573.0,91319.0,,,,
ZCTA5 12303,,,61045.0,70989.0,34564.0,85574.0,,,,
ZCTA5 12304,,,41294.0,57592.0,26955.0,67051.0,,,,
ZCTA5 12305,,,28393.0,38403.0,24235.0,55789.0,,,,
ZCTA5 12306,,,56782.0,75149.0,34543.0,82929.0,,,,
ZCTA5 12307,,,28792.0,29583.0,23385.0,40063.0,,,,
ZCTA5 12308,,,38895.0,52692.0,33022.0,69722.0,,,,
ZCTA5 12309,,,88834.0,105788.0,45370.0,113130.0,,,,
ZCTA5 12401,,,49503.0,62549.0,31507.0,73750.0,,,,
ZCTA5 12404,,,53173.0,63048.0,27600.0,78451.0,,,,
ZCTA5 12405,,,34661.0,48182.0,33992.0,48864.0,,,,
ZCTA5 12406,,,27679.0,34625.0,14659.0,48274.0,,,,
ZCTA5 12407,,,12404.0,68056.0,8750.0,69861.0,,,,
ZCTA5 12409,,,56767.0,66406.0,31905.0,138173.0,,,,
ZCTA5 12410,,,53654.0,59141.0,20375.0,62589.0,,,,
ZCTA5 12411,,,56275.0,60625.0,55785.0,61458.0,,,,
ZCTA5 12412,,,52529.0,53401.0,19375.0,54477.0,,,,
ZCTA5 12413,,,41375.0,41203.0,34630.0,42246.0,,,,
ZCTA5 12414,,,46675.0,51493.0,31269.0,70462.0,,,,
ZCTA5 12416,,,26484.0,39750.0,14063.0,117991.0,,,,
ZCTA5 12417,,,29779.0,90333.0,26343.0,91958.0,,,,
ZCTA5 12418,,,40500.0,41063.0,20893.0,42188.0,,,,
ZCTA5 12419,,,76528.0,98906.0,36719.0,104130.0,,,,
ZCTA5 12420,,,96047.0,96337.0,79597.0,96337.0,,,,
ZCTA5 12421,,,72727.0,83750.0,10536.0,74205.0,,,,
ZCTA5 12422,,,54688.0,71944.0,42500.0,71389.0,,,,
ZCTA5 12423,,,51250.0,60233.0,19786.0,60930.0,,,,
ZCTA5 12424,,,35500.0,46250.0,27727.0,49091.0,,,,
ZCTA5 12427,,,63347.0,63831.0,,137813.0,,,,
ZCTA5 12428,,,41844.0,45114.0,19299.0,66250.0,,,,
ZCTA5 12429,,,105000.0,73810.0,,,,,,
ZCTA5 12430,,,37614.0,51250.0,26094.0,55542.0,,,,
ZCTA5 12431,,,47179.0,52621.0,14516.0,53145.0,,,,
ZCTA5 12432,,,45074.0,45074.0,,51250.0,,,,
ZCTA5 12433,,,69167.0,51324.0,21250.0,60521.0,,,,
ZCTA5 12434,,,32337.0,48182.0,16917.0,52375.0,,,,
ZCTA5 12435,,,62188.0,62188.0,,76786.0,,,,
ZCTA5 12436,,,83969.0,84948.0,58750.0,36563.0,,,,
ZCTA5 12438,,,,,,,,,,
ZCTA5 12439,,,60139.0,61389.0,,61389.0,,,,
ZCTA5 12440,,,71289.0,85625.0,42250.0,97292.0,,,,
ZCTA5 12441,,,31450.0,31450.0,,31450.0,,,,
ZCTA5 12442,,,24125.0,43077.0,19055.0,66250.0,,,,
ZCTA5 12443,,,72813.0,86622.0,40577.0,105714.0,,,,
ZCTA5 12444,,,37938.0,42222.0,20804.0,43021.0,,,,
ZCTA5 12446,,,58149.0,60741.0,26102.0,63103.0,,,,
ZCTA5 12448,,,73510.0,90156.0,43800.0,90990.0,,,,
ZCTA5 12449,,,53642.0,54583.0,46031.0,64531.0,,,,
ZCTA5 12450,,,37596.0,32500.0,40083.0,32500.0,,,,
ZCTA5 12451,,,38895.0,50787.0,28563.0,67917.0,,,,
ZCTA5 12452,,,70625.0,73750.0,34375.0,73250.0,,,,
ZCTA5 12453,,,66944.0,66771.0,,67153.0,,,,
ZCTA5 12454,,,75486.0,66000.0,100341.0,60313.0,,,,
ZCTA5 12455,,,49464.0,59613.0,35638.0,60357.0,,,,
ZCTA5 12456,,,58615.0,59450.0,23750.0,63000.0,,,,
ZCTA5 12457,,,56250.0,78224.0,21597.0,79408.0,,,,
ZCTA5 12458,,,48333.0,64286.0,34091.0,64554.0,,,,
ZCTA5 12459,,,72200.0,90924.0,70500.0,90924.0,,,,
ZCTA5 12460,,,57000.0,57083.0,17292.0,57083.0,,,,
ZCTA5 12461,,,64605.0,73542.0,52667.0,83162.0,,,,
ZCTA5 12463,,,39792.0,55682.0,19167.0,67574.0,,,,
ZCTA5 12464,,,41458.0,48798.0,31058.0,49663.0,,,,
ZCTA5 12465,,,47692.0,128500.0,14107.0,127500.0,,,,
ZCTA5 12466,,,63405.0,73750.0,42708.0,84423.0,,,,
ZCTA5 12468,,,43415.0,48462.0,24938.0,53750.0,,,,
ZCTA5 12469,,,50982.0,73068.0,21932.0,64444.0,,,,
ZCTA5 12470,,,47643.0,48908.0,12197.0,48908.0,,,,
ZCTA5 12471,,,44447.0,62981.0,,62981.0,,,,
ZCTA5 12472,,,45388.0,70772.0,27292.0,72243.0,,,,
ZCTA5 12473,,,74450.0,77381.0,21114.0,76012.0,,,,
ZCTA5 12474,,,56364.0,66429.0,37333.0,70809.0,,,,
ZCTA5 12475,,,46875.0,47727.0,,46797.0,,,,
ZCTA5 12477,,,56709.0,70417.0,32056.0,87933.0,,,,
ZCTA5 12480,,,44483.0,43798.0,99306.0,75833.0,,,,
ZCTA5 12481,,,52212.0,100417.0,50156.0,101500.0,,,,
ZCTA5 12482,,,31335.0,28906.0,21953.0,36324.0,,,,
ZCTA5 12483,,,32167.0,32986.0,,32167.0,,,,
ZCTA5 12484,,,86780.0,87212.0,67857.0,129821.0,,,,
ZCTA5 12485,,,32045.0,53125.0,21250.0,53798.0,,,,
ZCTA5 12486,,,73462.0,76458.0,49500.0,88750.0,,,,
ZCTA5 12487,,,69550.0,83429.0,32115.0,82788.0,,,,
ZCTA5 12489,,,38894.0,66875.0,29236.0,72870.0,,,,
ZCTA5 12490,,,,,,,,,,
ZCTA5 12491,,,61509.0,74815.0,33854.0,84375.0,,,,
ZCTA5 12492,,,54167.0,56389.0,27500.0,57083.0,,,,
ZCTA5 12493,,,80800.0,110962.0,65500.0,110962.0,,,,
ZCTA5 12494,,,49375.0,77574.0,46250.0,78971.0,,,,
ZCTA5 12495,,,30278.0,58380.0,9129.0,65893.0,,,,
ZCTA5 12496,,,53147.0,64583.0,22262.0,67273.0,,,,
ZCTA5 12498,,,62908.0,87589.0,39577.0,111957.0,,,,
ZCTA5 12501,,,62153.0,70848.0,40446.0,83654.0,,,,
ZCTA5 12502,,,67609.0,70750.0,58875.0,75625.0,,,,
ZCTA5 12503,,,62500.0,65625.0,48125.0,70313.0,,,,
ZCTA5 12504,,,,,,,,,,
ZCTA5 12507,,,,,,,,,,
ZCTA5 12508,,,62710.0,75229.0,37349.0,90867.0,,,,
ZCTA5 12512,,,111154.0,117604.0,,119792.0,,,,
ZCTA5 12513,,,88403.0,89745.0,14750.0,88773.0,,,,
ZCTA5 12514,,,88662.0,94118.0,57250.0,105313.0,,,,
ZCTA5 12515,,,59327.0,67647.0,50143.0,71818.0,,,,
ZCTA5 12516,,,60000.0,95690.0,23333.0,95517.0,,,,
ZCTA5 12517,,,32321.0,40903.0,23897.0,42222.0,,,,
ZCTA5 12518,,,79484.0,99469.0,45350.0,111625.0,,,,
ZCTA5 12520,,,89934.0,91857.0,46181.0,105882.0,,,,
ZCTA5 12521,,,55000.0,66688.0,23447.0,76974.0,,,,
ZCTA5 12522,,,64797.0,71684.0,46595.0,73938.0,,,,
ZCTA5 12523,,,48155.0,72688.0,43357.0,75568.0,,,,
ZCTA5 12524,,,78226.0,92899.0,46086.0,99292.0,,,,
ZCTA5 12525,,,83558.0,89954.0,72841.0,95875.0,,,,
ZCTA5 12526,,,54737.0,60185.0,42813.0,72717.0,,,,
ZCTA5 12527,,,29716.0,29716.0,,119559.0,,,,
ZCTA5 12528,,,64153.0,76080.0,47102.0,91930.0,,,,
ZCTA5 12529,,,64145.0,95724.0,37857.0,108405.0,,,,
ZCTA5 12530,,,115993.0,,,,,,,
ZCTA5 12531,,,86000.0,105729.0,34861.0,107014.0,,,,
ZCTA5 12533,,,93390.0,109413.0,41341.0,113083.0,,,,
ZCTA5 12534,,,45285.0,56703.0,32038.0,70286.0,,,,
ZCTA5 12538,,,64911.0,80094.0,40133.0,87037.0,,,,
ZCTA5 12540,,,102663.0,106591.0,69545.0,114135.0,,,,
ZCTA5 12542,,,60362.0,77404.0,32283.0,90645.0,,,,
ZCTA5 12543,,,56023.0,75577.0,32379.0,88750.0,,,,
ZCTA5 12545,,,59981.0,83454.0,32917.0,87500.0,,,,
ZCTA5 12546,,,65097.0,68527.0,38897.0,70227.0,,,,
ZCTA5 12547,,,85060.0,96806.0,27727.0,103750.0,,,,
ZCTA5 12548,,,51406.0,49609.0,51797.0,77279.0,,,,
ZCTA5 12549,,,74150.0,86087.0,44674.0,91544.0,,,,
ZCTA5 12550,,,55403.0,63750.0,33640.0,83912.0,,,,
ZCTA5 12553,,,70679.0,87301.0,41442.0,99188.0,,,,
ZCTA5 12561,,,65652.0,89919.0,37633.0,105130.0,,,,
ZCTA5 12563,,,92871.0,100372.0,40815.0,106698.0,,,,
ZCTA5 12564,,,77866.0,97793.0,48681.0,109167.0,,,,
ZCTA5 12565,,,37582.0,46176.0,32756.0,63000.0,,,,
ZCTA5 12566,,,82083.0,88796.0,45324.0,95089.0,,,,
ZCTA5 12567,,,63194.0,66636.0,43036.0,65536.0,,,,
ZCTA5 12569,,,74410.0,91429.0,32245.0,100625.0,,,,
ZCTA5 12570,,,89865.0,94338.0,41648.0,102426.0,,,,
ZCTA5 12571,,,69554.0,88264.0,39375.0,99333.0,,,,
ZCTA5 12572,,,72945.0,97500.0,46389.0,103000.0,,,,
ZCTA5 12574,,,58951.0,74205.0,57589.0,74205.0,,,,
ZCTA5 12575,,,89803.0,99333.0,28636.0,103355.0,,,,
ZCTA5 12577,,,85391.0,109963.0,40255.0,119375.0,,,,
ZCTA5 12578,,,91214.0,104750.0,60238.0,117039.0,,,,
ZCTA5 12580,,,81042.0,98600.0,44844.0,104031.0,,,,
ZCTA5 12581,,,65862.0,68427.0,55855.0,74350.0,,,,
ZCTA5 12582,,,86691.0,103107.0,50323.0,115786.0,,,,
ZCTA5 12583,,,55625.0,64342.0,27173.0,85667.0,,,,
ZCTA5 12585,,,84167.0,85481.0,18594.0,86346.0,,,,
ZCTA5 12586,,,67563.0,85931.0,34215.0,92847.0,,,,
ZCTA5 12589,,,75753.0,81442.0,36378.0,98345.0,,,,
ZCTA5 12590,,,75282.0,89356.0,44061.0,99795.0,,,,
ZCTA5 12592,,,46921.0,58523.0,29125.0,61094.0,,,,
ZCTA5 12594,,,75946.0,76422.0,70208.0,82898.0,,,,
ZCTA5 12601,,,42738.0,55050.0,27595.0,77982.0,,,,
ZCTA5 12603,,,79817.0,91270.0,50022.0,101263.0,,,,
ZCTA5 12604,,,,,,,,,,
ZCTA5 12701,,,35163.0,44688.0,18722.0,54549.0,,,,
ZCTA5 12719,,,65850.0,62813.0,75917.0,70270.0,,,,
ZCTA5 12720,,,72031.0,70938.0,112986.0,,,,,
ZCTA5 12721,,,54563.0,77188.0,36444.0,84576.0,,,,
ZCTA5 12722,,,21660.0,,22000.0,,,,,
ZCTA5 12723,,,56838.0,75357.0,55013.0,76652.0,,,,
ZCTA5 12724,,,85577.0,86314.0,,86314.0,,,,
ZCTA5 12725,,,76250.0,84583.0,46250.0,176250.0,,,,
ZCTA5 12726,,,51125.0,61136.0,40417.0,76042.0,,,,
ZCTA5 12729,,,48344.0,48114.0,34150.0,58824.0,,,,
ZCTA5 12732,,,52917.0,56786.0,49688.0,45357.0,,,,
ZCTA5 12733,,,28750.0,21500.0,,18750.0,,,,
ZCTA5 12734,,,19365.0,60179.0,14129.0,62895.0,,,,
ZCTA5 12736,,,42143.0,68750.0,40714.0,82596.0,,,,
ZCTA5 12737,,,47083.0,48818.0,25385.0,55208.0,,,,
ZCTA5 12738,,,102625.0,104063.0,,246042.0,,,,
ZCTA5 12740,,,52375.0,51786.0,45859.0,62109.0,,,,
ZCTA5 12741,,,66176.0,67589.0,19792.0,68015.0,,,,
ZCTA5 12742,,,29489.0,29722.0,29327.0,29722.0,,,,
ZCTA5 12743,,,45357.0,46250.0,33750.0,85469.0,,,,
ZCTA5 12745,,,50714.0,34896.0,50774.0,34896.0,,,,
ZCTA5 12746,,,62857.0,80481.0,27946.0,99423.0,,,,
ZCTA5 12747,,,61964.0,69000.0,23854.0,79732.0,,,,
ZCTA5 12748,,,51683.0,64292.0,27875.0,67295.0,,,,
ZCTA5 12749,,,65644.0,65568.0,85139.0,65568.0,,,,
ZCTA5 12750,,,141563.0,181250.0,20250.0,181250.0,,,,
ZCTA5 12751,,,40500.0,41438.0,21949.0,26641.0,,,,
ZCTA5 12752,,,36813.0,34904.0,36875.0,69219.0,,,,
ZCTA5 12754,,,39769.0,60711.0,17698.0,83106.0,,,,
ZCTA5 12758,,,58306.0,67845.0,22232.0,73000.0,,,,
ZCTA5 12759,,,36019.0,37454.0,28708.0,38393.0,,,,
ZCTA5 12760,,,32183.0,32354.0,23558.0,55833.0,,,,
ZCTA5 12762,,,29556.0,28911.0,,28911.0,,,,
ZCTA5 12763,,,65577.0,42054.0,66538.0,72708.0,,,,
ZCTA5 12764,,,55417.0,61618.0,30119.0,66563.0,,,,
ZCTA5 12765,,,46615.0,88977.0,45208.0,92730.0,,,,
ZCTA5 12766,,,57361.0,61429.0,14598.0,61429.0,,,,
ZCTA5 12767,,,107778.0,109028.0,,109028.0,,,,
ZCTA5 12768,,,39167.0,45813.0,36094.0,52880.0,,,,
ZCTA5 12769,,,48250.0,26875.0,48700.0,26875.0,,,,
ZCTA5 12770,,,46250.0,47188.0,25625.0,47188.0,,,,
ZCTA5 12771,,,44765.0,58067.0,28465.0,77750.0,,,,
ZCTA5 12775,,,75595.0,79345.0,35352.0,79544.0,,,,
ZCTA5 12776,,,45288.0,59375.0,21510.0,61615.0,,,,
ZCTA5 12777,,,69643.0,87917.0,45313.0,102708.0,,,,
ZCTA5 12778,,,54211.0,54079.0,115132.0,54079.0,,,,
ZCTA5 12779,,,43021.0,51477.0,16510.0,54722.0,,,,
ZCTA5 12780,,,43750.0,57117.0,27141.0,58409.0,,,,
ZCTA5 12781,,,75033.0,76480.0,28125.0,76053.0,,,,
ZCTA5 12783,,,47328.0,48851.0,26406.0,62262.0,,,,
ZCTA5 12784,,,83393.0,83393.0,,83393.0,,,,
ZCTA5 12785,,,78333.0,88214.0,54038.0,89911.0,,,,
ZCTA5 12786,,,67895.0,69605.0,21250.0,75909.0,,,,
ZCTA5 12787,,,54875.0,59875.0,35000.0,96500.0,,,,
ZCTA5 12788,,,43451.0,43969.0,37708.0,68351.0,,,,
ZCTA5 12789,,,41912.0,53750.0,23456.0,64167.0,,,,
ZCTA5 12790,,,50491.0,58281.0,42134.0,54688.0,,,,
ZCTA5 12791,,,51618.0,69250.0,43309.0,74122.0,,,,
ZCTA5 12792,,,42727.0,39279.0,44432.0,39567.0,,,,
ZCTA5 12801,,,43790.0,60265.0,29744.0,75174.0,,,,
ZCTA5 12803,,,55219.0,69590.0,28886.0,83344.0,,,,
ZCTA5 12804,,,60308.0,76039.0,29053.0,83438.0,,,,
ZCTA5 12808,,,53333.0,51875.0,54167.0,61000.0,,,,
ZCTA5 12809,,,63713.0,73656.0,27299.0,78696.0,,,,
ZCTA5 12810,,,42000.0,49688.0,29375.0,57344.0,,,,
ZCTA5 12811,,,39702.0,43750.0,,48750.0,,,,
ZCTA5 12812,,,63182.0,64318.0,32250.0,63750.0,,,,
ZCTA5 12814,,,57761.0,64961.0,36629.0,62773.0,,,,
ZCTA5 12815,,,49076.0,55167.0,28977.0,57417.0,,,,
ZCTA5 12816,,,48864.0,59806.0,28023.0,62333.0,,,,
ZCTA5 12817,,,48125.0,55882.0,20726.0,65365.0,,,,
ZCTA5 12819,,,22955.0,24688.0,10694.0,49250.0,,,,
ZCTA5 12821,,,36458.0,75100.0,14607.0,76400.0,,,,
ZCTA5 12822,,,50193.0,60804.0,29375.0,64583.0,,,,
ZCTA5 12823,,,14519.0,,21786.0,,,,,
ZCTA5 12824,,,69615.0,76667.0,68261.0,78393.0,,,,
ZCTA5 12827,,,60062.0,63261.0,25000.0,75237.0,,,,
ZCTA5 12828,,,45441.0,51860.0,23348.0,59053.0,,,,
ZCTA5 12831,,,69466.0,88114.0,34352.0,95634.0,,,,
ZCTA5 12832,,,46684.0,54615.0,23102.0,63533.0,,,,
ZCTA5 12833,,,54081.0,59464.0,44141.0,59446.0,,,,
ZCTA5 12834,,,59688.0,69063.0,27635.0,78485.0,,,,
ZCTA5 12835,,,50542.0,59241.0,31328.0,64000.0,,,,
ZCTA5 12836,,,54519.0,63021.0,21250.0,63542.0,,,,
ZCTA5 12837,,,35833.0,51250.0,17250.0,52759.0,,,,
ZCTA5 12838,,,62778.0,67125.0,50074.0,67000.0,,,,
ZCTA5 12839,,,43289.0,58431.0,30181.0,68867.0,,,,
ZCTA5 12841,,,53333.0,65625.0,45417.0,66875.0,,,,
ZCTA5 12842,,,41964.0,57308.0,20714.0,59671.0,,,,
ZCTA5 12843,,,37212.0,53031.0,13906.0,52727.0,,,,
ZCTA5 12844,,,21136.0,21818.0,,21818.0,,,,
ZCTA5 12845,,,63900.0,78472.0,37115.0,91394.0,,,,
ZCTA5 12846,,,56827.0,59444.0,33548.0,72961.0,,,,
ZCTA5 12847,,,57019.0,80096.0,39000.0,78333.0,,,,
ZCTA5 12849,,,57750.0,65946.0,25577.0,65946.0,,,,
ZCTA5 12850,,,71542.0,87532.0,44750.0,89487.0,,,,
ZCTA5 12851,,,47188.0,69286.0,22083.0,70833.0,,,,
ZCTA5 12852,,,50417.0,61176.0,22171.0,61838.0,,,,
ZCTA5 12853,,,39167.0,54861.0,22353.0,65917.0,,,,
ZCTA5 12855,,,46458.0,46875.0,33750.0,53125.0,,,,
ZCTA5 12856,,,46250.0,172566.0,40521.0,172566.0,,,,
ZCTA5 12857,,,52917.0,59583.0,36667.0,62868.0,,,,
ZCTA5 12858,,,24500.0,24500.0,,,,,,
ZCTA5 12859,,,68723.0,74111.0,29760.0,74389.0,,,,
ZCTA5 12860,,,45250.0,42232.0,59375.0,31625.0,,,,
ZCTA5 12861,,,47917.0,54545.0,24531.0,56563.0,,,,
ZCTA5 12862,,,,,,,,,,
ZCTA5 12863,,,50000.0,55000.0,45385.0,55000.0,,,,
ZCTA5 12864,,,64432.0,72292.0,63182.0,,,,,
ZCTA5 12865,,,49595.0,59767.0,32067.0,70300.0,,,,
ZCTA5 12866,,,64344.0,88821.0,30391.0,99212.0,,,,
ZCTA5 12870,,,44659.0,56000.0,26111.0,56667.0,,,,
ZCTA5 12871,,,58388.0,74375.0,36715.0,81516.0,,,,
ZCTA5 12872,,,16534.0,16534.0,,16534.0,,,,
ZCTA5 12873,,,52500.0,54125.0,39419.0,62337.0,,,,
ZCTA5 12874,,,94464.0,105417.0,62500.0,105417.0,,,,
ZCTA5 12878,,,41691.0,57386.0,26293.0,59286.0,,,,
ZCTA5 12883,,,41688.0,51650.0,26771.0,65703.0,,,,
ZCTA5 12884,,,39083.0,39750.0,30833.0,58333.0,,,,
ZCTA5 12885,,,44055.0,53062.0,31250.0,56111.0,,,,
ZCTA5 12886,,,61298.0,61154.0,62688.0,61923.0,,,,
ZCTA5 12887,,,46222.0,54464.0,22674.0,62377.0,,,,
ZCTA5 12901,,,42686.0,59346.0,26725.0,73759.0,,,,
ZCTA5 12903,,,52891.0,63417.0,48621.0,66287.0,,,,
ZCTA5 12910,,,45795.0,63152.0,19896.0,64402.0,,,,
ZCTA5 12911,,,62250.0,,,,,,,
ZCTA5 12912,,,42721.0,56667.0,23973.0,61683.0,,,,
ZCTA5 12913,,,51512.0,60769.0,30417.0,62986.0,,,,
ZCTA5 12914,,,32031.0,45000.0,19010.0,64063.0,,,,
ZCTA5 12916,,,38438.0,41200.0,25815.0,52125.0,,,,
ZCTA5 12917,,,48083.0,55729.0,31667.0,61250.0,,,,
ZCTA5 12918,,,61420.0,70556.0,36250.0,76477.0,,,,
ZCTA5 12919,,,53250.0,56336.0,22422.0,65208.0,,,,
ZCTA5 12920,,,46875.0,52009.0,23375.0,65074.0,,,,
ZCTA5 12921,,,56661.0,65000.0,28031.0,68750.0,,,,
ZCTA5 12922,,,70625.0,29375.0,46667.0,70625.0,,,,
ZCTA5 12923,,,47500.0,59167.0,31500.0,67639.0,,,,
ZCTA5 12924,,,30352.0,14583.0,30508.0,,,,,
ZCTA5 12926,,,42042.0,50714.0,32596.0,57232.0,,,,
ZCTA5 12927,,,50781.0,65694.0,37222.0,65694.0,,,,
ZCTA5 12928,,,49107.0,62532.0,28333.0,64359.0,,,,
ZCTA5 12929,,,42300.0,49091.0,21694.0,61083.0,,,,
ZCTA5 12930,,,47829.0,48355.0,27083.0,55461.0,,,,
ZCTA5 12932,,,51538.0,62837.0,30694.0,65114.0,,,,
ZCTA5 12933,,,,,,,,,,
ZCTA5 12934,,,40469.0,62625.0,27167.0,73333.0,,,,
ZCTA5 12935,,,42240.0,46953.0,34028.0,55474.0,,,,
ZCTA5 12936,,,55729.0,61250.0,37361.0,67813.0,,,,
ZCTA5 12937,,,44405.0,46375.0,30208.0,59750.0,,,,
ZCTA5 12939,,,49375.0,100625.0,24688.0,102868.0,,,,
ZCTA5 12941,,,54966.0,66250.0,36250.0,77857.0,,,,
ZCTA5 12942,,,45000.0,52344.0,22321.0,53750.0,,,,
ZCTA5 12943,,,49821.0,81250.0,21000.0,74583.0,,,,
ZCTA5 12944,,,49727.0,56953.0,31250.0,65000.0,,,,
ZCTA5 12945,,,35969.0,35185.0,97813.0,35938.0,,,,
ZCTA5 12946,,,51102.0,63504.0,37828.0,68457.0,,,,
ZCTA5 12950,,,36324.0,43173.0,13021.0,49375.0,,,,
ZCTA5 12952,,,29825.0,55357.0,28696.0,60735.0,,,,
ZCTA5 12953,,,42665.0,55164.0,23275.0,74286.0,,,,
ZCTA5 12955,,,57788.0,61172.0,19167.0,62188.0,,,,
ZCTA5 12956,,,45500.0,54375.0,27778.0,59750.0,,,,
ZCTA5 12957,,,29746.0,46063.0,22619.0,56719.0,,,,
ZCTA5 12958,,,44464.0,48594.0,12316.0,54135.0,,,,
ZCTA5 12959,,,47833.0,49333.0,33750.0,74453.0,,,,
ZCTA5 12960,,,51667.0,72316.0,14297.0,85263.0,,,,
ZCTA5 12961,,,39191.0,115357.0,,,,,,
ZCTA5 12962,,,67419.0,78633.0,34242.0,91611.0,,,,
ZCTA5 12964,,,65833.0,80833.0,26500.0,80833.0,,,,
ZCTA5 12965,,,36458.0,44063.0,18750.0,42500.0,,,,
ZCTA5 12966,,,49479.0,52670.0,28194.0,61818.0,,,,
ZCTA5 12967,,,49167.0,49583.0,26250.0,51818.0,,,,
ZCTA5 12969,,,29792.0,29408.0,35250.0,29737.0,,,,
ZCTA5 12970,,,42321.0,60313.0,28438.0,57500.0,,,,
ZCTA5 12972,,,62926.0,68827.0,17457.0,79085.0,,,,
ZCTA5 12973,,,39375.0,46250.0,23000.0,50893.0,,,,
ZCTA5 12974,,,38226.0,45208.0,21625.0,62292.0,,,,
ZCTA5 12975,,,31250.0,51136.0,19844.0,53068.0,,,,
ZCTA5 12976,,,38000.0,42188.0,25938.0,42188.0,,,,
ZCTA5 12977,,,,,,,,,,
ZCTA5 12978,,,70417.0,70417.0,,70278.0,,,,
ZCTA5 12979,,,52831.0,74938.0,25625.0,97526.0,,,,
ZCTA5 12980,,,35104.0,43512.0,19635.0,50263.0,,,,
ZCTA5 12981,,,52667.0,66250.0,25938.0,77868.0,,,,
ZCTA5 12983,,,44455.0,67314.0,24402.0,74007.0,,,,
ZCTA5 12985,,,58942.0,57350.0,39167.0,75417.0,,,,
ZCTA5 12986,,,48856.0,66681.0,31425.0,75313.0,,,,
ZCTA5 12987,,,51563.0,52188.0,34559.0,51250.0,,,,
ZCTA5 12989,,,55093.0,61500.0,35333.0,67692.0,,,,
ZCTA5 12992,,,55290.0,62535.0,26063.0,62940.0,,,,
