NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
14706,6359,45.2,6193,51660.0,39,448,695.0
14707,274,32.2,274,35833.0,0,3,
14708,311,32.3,311,51136.0,0,14,
14709,1486,44.5,1472,37197.0,0,110,531.0
14710,3569,46.5,3493,53563.0,0,281,660.0
14711,1621,43.8,1594,42039.0,6,83,471.0
14712,3522,48.4,3487,46981.0,24,559,549.0
14714,555,34.6,527,46500.0,0,20,494.0
14715,2833,41.5,2810,43481.0,9,149,541.0
14716,3046,35.1,2197,35107.0,128,136,484.0
14717,638,47.5,606,40125.0,0,50,671.0
14718,2197,40.1,1894,58875.0,26,180,621.0
14719,3638,43.1,3390,42109.0,27,155,628.0
14720,758,27.6,717,38824.0,5,18,679.0
14721,145,41.5,136,26622.0,0,0,329.0
14722,309,67.4,289,50769.0,0,50,
14723,1243,37.9,1183,43967.0,5,63,581.0
14724,2424,38.4,2335,45543.0,0,143,613.0
14726,2080,22.8,2035,42228.0,0,51,536.0
14727,5335,45.0,5197,47773.0,23,408,641.0
14728,949,38.6,838,61563.0,0,66,
14729,960,39.7,947,48897.0,3,37,505.0
14731,1267,46.1,1235,48125.0,5,160,598.0
14732,135,53.3,135,30536.0,0,0,769.0
14733,4128,37.6,3885,41754.0,19,223,539.0
14735,2812,37.6,2773,39879.0,14,154,536.0
14736,180,45.8,180,44519.0,0,11,
14737,4085,41.7,3918,36353.0,39,250,605.0
14738,3701,42.2,3597,51524.0,57,320,549.0
14739,2911,38.0,2872,38750.0,37,119,589.0
14740,1673,49.4,1639,47885.0,0,94,656.0
14741,2226,39.8,2178,55083.0,13,198,875.0
14742,253,79.0,237,75486.0,0,12,
14743,1680,38.8,1645,36429.0,6,84,555.0
14744,2255,20.8,2074,49406.0,126,152,671.0
14747,2203,43.1,2150,44511.0,9,178,606.0
14748,1011,34.2,669,37202.0,0,37,571.0
14750,4358,41.6,3970,50268.0,97,488,727.0
14752,181,60.1,181,32955.0,7,57,
14753,1009,41.2,883,36500.0,0,62,608.0
14754,637,44.6,631,40625.0,0,27,567.0
14755,3056,41.1,2871,45625.0,34,170,567.0
14756,100,20.0,100,,0,49,
14757,3441,40.9,3163,42986.0,32,363,551.0
14760,18439,41.3,16863,43798.0,152,1465,636.0
14767,2022,34.2,1930,40893.0,0,150,518.0
14769,983,50.9,967,56683.0,0,50,617.0
14770,2972,42.9,2907,44964.0,6,148,663.0
14772,4093,41.1,3929,46164.0,3,213,531.0
14774,267,23.9,263,29875.0,0,16,625.0
14775,2316,37.0,2239,40893.0,33,97,600.0
14777,622,50.5,612,45536.0,0,45,485.0
14778,1487,20.2,1175,20000.0,75,0,
14779,6691,40.9,5052,31974.0,68,327,567.0
14781,2204,38.2,2151,46691.0,14,124,540.0
14782,2826,35.5,2758,43707.0,1,167,616.0
14783,329,52.5,162,46250.0,0,3,
14784,824,40.3,814,30167.0,4,31,736.0
14787,5137,50.1,4809,39767.0,28,572,560.0
14788,146,27.7,145,80000.0,0,9,
14801,5452,41.0,5188,46321.0,92,215,622.0
14802,4410,19.9,3502,19152.0,341,140,730.0
14803,871,42.8,849,48438.0,0,95,629.0
14804,1645,42.9,1576,55208.0,12,148,613.0
14805,948,44.9,921,51950.0,2,69,593.0
14806,2200,41.2,2160,48859.0,4,126,614.0
14807,2884,45.7,2740,47206.0,12,181,610.0
14808,473,48.3,456,39091.0,0,27,659.0
14809,2314,42.4,2237,46618.0,0,165,706.0
14810,12418,44.4,11369,42387.0,118,821,544.0
14812,3596,37.7,3353,53276.0,13,155,642.0
14813,2577,43.5,2456,43488.0,21,170,575.0
14814,2287,41.0,1887,64500.0,120,310,775.0
14815,956,42.9,954,44155.0,4,64,670.0
14816,616,33.6,608,74023.0,0,50,638.0
14817,2273,45.3,2249,55191.0,14,331,1073.0
14818,1834,41.2,1811,47132.0,0,90,600.0
14819,944,36.8,896,38750.0,8,11,867.0
14820,689,43.7,689,41908.0,0,21,600.0
14821,3265,39.8,3231,49583.0,13,211,763.0
14822,1224,42.0,1179,35338.0,12,56,703.0
14823,3704,40.2,3538,48359.0,5,147,626.0
14824,761,51.3,748,62625.0,0,55,775.0
14825,1093,42.0,1076,46250.0,0,36,683.0
14826,2168,43.9,2123,51821.0,0,124,643.0
14827,37,80.5,37,52768.0,0,14,
14830,19636,40.3,18504,50520.0,273,2354,685.0
14836,1067,49.4,1061,51217.0,13,61,711.0
14837,5425,39.1,5189,46197.0,39,369,632.0
14838,1924,41.1,1699,50179.0,0,49,907.0
14839,771,36.8,743,40625.0,3,27,661.0
14840,3135,49.6,3061,55129.0,4,351,701.0
14841,1012,49.5,979,54250.0,1,84,
14842,956,49.3,956,75900.0,0,17,
14843,13065,38.7,12313,39076.0,117,751,616.0
14845,20350,45.0,19121,59011.0,384,2543,790.0
14846,741,43.9,721,40833.0,0,15,681.0
14847,2339,45.5,2194,46200.0,17,224,732.0
14850,64394,26.3,46682,47022.0,8187,8084,954.0
14853,2769,19.7,1845,,286,12,
14855,810,32.1,797,43125.0,8,15,618.0
14856,129,68.2,129,49071.0,0,0,
14858,1863,35.6,1786,51125.0,26,128,838.0
14859,974,45.9,967,42941.0,13,19,340.0
14860,1214,39.0,1177,48036.0,0,76,494.0
14861,1263,43.7,1250,48452.0,9,32,791.0
14864,1260,44.2,1180,49883.0,48,124,511.0
14865,2643,49.6,2505,40957.0,29,146,529.0
14867,5619,33.7,5441,46223.0,58,523,852.0
14869,1396,44.8,1374,50882.0,0,58,583.0
14870,10131,43.1,9080,54555.0,410,994,755.0
14871,5278,48.2,4556,62112.0,47,349,794.0
14872,775,28.1,750,32279.0,0,40,755.0
14873,2457,41.0,2367,47656.0,18,131,617.0
14874,283,55.0,283,46354.0,1,32,810.0
14877,467,47.3,450,42083.0,17,38,550.0
14878,834,42.1,823,65060.0,0,84,942.0
14879,2165,38.4,2043,38155.0,27,63,696.0
14880,1579,49.4,1556,43750.0,25,92,550.0
14881,100,88.0,100,13731.0,0,0,459.0
14882,3919,44.9,3610,69077.0,147,580,706.0
14883,4355,41.6,4164,53205.0,20,351,811.0
14884,223,50.3,221,48864.0,0,16,778.0
14885,1091,34.8,1064,36875.0,0,40,620.0
14886,6722,42.7,6312,57946.0,109,732,831.0
14889,1508,41.2,1439,49861.0,0,89,859.0
14891,4448,44.2,4269,44844.0,20,319,570.0
14892,7960,40.0,7705,49265.0,170,542,590.0
14893,6,61.5,6,,0,0,
14894,1477,39.3,1397,42885.0,10,58,549.0
14895,9591,43.4,9129,39034.0,27,603,593.0
14897,939,43.7,935,44375.0,3,55,505.0
14898,2120,29.7,2080,40813.0,0,55,499.0
14901,16658,34.6,11960,27446.0,283,682,589.0
14903,6927,43.5,6593,43931.0,93,560,674.0
14904,15806,36.6,13834,37359.0,84,776,684.0
14905,9897,39.6,8649,57408.0,84,1269,735.0
