NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_media_price
13342,188,51.0,188,71667.0,0,9,
13343,1830,43.5,1773,49130.0,0,125,729.0
13345,280,36.1,280,33629.0,0,6,438.0
13346,6457,22.9,5610,65815.0,227,626,735.0
13348,1188,48.1,1123,52308.0,9,150,584.0
13350,10080,42.3,9263,39350.0,97,784,620.0
13352,293,25.1,293,44830.0,0,0,
13353,31,60.3,31,38750.0,0,0,
13354,3294,42.5,3140,68403.0,44,327,572.0
13355,802,30.5,713,34813.0,0,52,793.0
13357,11280,39.4,10796,44061.0,99,1105,620.0
13360,487,54.4,486,43523.0,1,69,460.0
13361,955,41.3,924,51550.0,55,88,642.0
13362,208,38.6,208,86563.0,0,8,
13363,2375,37.4,2234,58650.0,19,268,969.0
13364,110,52.9,106,32202.0,0,34,
13365,9134,42.6,8721,43600.0,114,865,619.0
13367,8565,41.3,8137,47475.0,220,583,683.0
13368,1307,42.0,1212,44632.0,4,43,686.0
13402,1576,51.7,1548,42857.0,2,81,700.0
13403,7579,39.4,4867,75989.0,430,691,876.0
13404,237,40.3,233,41667.0,2,6,529.0
13406,674,47.9,657,53917.0,0,46,546.0
13407,5280,45.3,5132,47571.0,18,438,592.0
13408,3834,21.8,3041,41298.0,73,97,561.0
13409,2611,38.9,2412,57045.0,7,114,685.0
13410,255,48.4,246,43839.0,5,16,638.0
13411,3453,46.0,3338,42019.0,21,163,646.0
13413,16227,46.7,14831,67640.0,490,2812,787.0
13415,41,62.8,41,32500.0,0,7,
13416,2385,42.0,2286,59500.0,8,146,571.0
13417,2925,43.6,2826,29221.0,0,172,728.0
13418,220,41.4,220,47656.0,0,5,
13420,1278,54.8,1196,60750.0,31,216,624.0
13421,14106,40.1,13142,47351.0,165,1223,691.0
13424,2663,42.5,2345,62578.0,4,280,727.0
13425,2348,38.2,2287,44063.0,32,206,707.0
13428,1530,50.5,1495,46659.0,19,93,595.0
13431,1995,45.8,1847,55238.0,10,203,750.0
13433,2000,38.5,1943,42965.0,8,93,693.0
13435,217,38.3,203,45972.0,1,9,625.0
13436,64,62.7,64,66875.0,0,5,
13437,435,49.5,427,40417.0,3,22,
13438,3821,44.4,3713,51743.0,30,377,690.0
13439,3655,45.6,3495,46928.0,31,367,728.0
13440,42221,42.6,36580,51145.0,578,3814,711.0
13441,31,17.8,31,,0,0,
13450,104,61.5,100,50536.0,0,0,
13452,4645,38.7,4496,39592.0,12,194,628.0
13454,688,38.8,666,37768.0,14,29,627.0
13456,4246,45.8,3997,63298.0,20,578,734.0
13459,2069,44.4,1991,46167.0,20,178,734.0
13460,4213,44.6,4073,43955.0,17,263,564.0
13461,3072,45.7,2871,56625.0,86,333,593.0
13464,1093,44.3,1071,52153.0,0,95,663.0
13468,475,29.1,459,48750.0,0,37,766.0
13469,1163,35.6,1097,80030.0,0,133,
13470,695,49.7,690,42847.0,2,38,735.0
13471,3442,40.1,3313,46550.0,30,177,824.0
13472,260,55.6,260,72167.0,0,29,
13473,639,45.5,633,53333.0,3,16,950.0
13475,41,54.8,41,41250.0,0,0,
13476,2931,41.8,2559,46793.0,33,381,813.0
13477,1802,34.3,1768,52159.0,0,107,694.0
13478,2750,45.4,2725,63534.0,14,350,622.0
13480,3419,42.5,3298,50039.0,0,271,613.0
13483,212,33.0,204,32232.0,0,0,711.0
13484,89,12.3,89,,0,12,
13485,994,45.5,984,40172.0,3,55,744.0
13486,547,46.4,544,55000.0,0,40,736.0
13488,70,38.5,67,64107.0,0,8,
13489,598,44.9,594,51250.0,0,37,438.0
13490,1446,47.7,1332,70833.0,15,78,
13491,3741,40.2,3439,55338.0,50,313,644.0
13492,11710,46.2,11586,63496.0,8,1650,674.0
13493,2034,38.1,1914,50380.0,10,69,748.0
13494,361,53.6,350,43214.0,0,61,
13495,2304,34.2,2126,53267.0,47,319,697.0
13501,38464,34.1,22491,31609.0,5327,2584,672.0
13502,32415,38.4,24472,37436.0,1305,2625,676.0
13601,38348,33.2,31494,45206.0,1170,3257,811.0
13602,3633,22.2,2531,39821.0,37,143,1392.0
13603,10727,22.5,5971,42293.0,557,590,1367.0
13605,4907,39.2,4635,47615.0,30,333,735.0
13606,3101,37.6,2861,64291.0,29,163,843.0
13607,1810,49.2,1656,41833.0,57,127,818.0
13608,1502,33.9,1446,56375.0,11,43,773.0
13612,2904,32.9,2334,60226.0,62,237,962.0
13613,2385,40.7,2219,38750.0,61,155,764.0
13614,412,47.6,390,42813.0,0,32,
13615,1114,43.9,1071,56607.0,6,95,625.0
13616,2184,25.8,1435,43674.0,55,110,1163.0
13617,11243,27.8,9922,49097.0,559,889,738.0
13618,1795,52.5,1746,55952.0,3,205,350.0
13619,10706,35.7,9525,52155.0,83,681,915.0
13620,2101,43.6,2069,47879.0,24,112,658.0
13621,561,41.1,552,29327.0,2,29,1063.0
13622,2980,33.4,2929,54097.0,37,151,680.0
13623,48,39.0,48,82708.0,0,3,
13624,5636,36.4,4857,57056.0,176,485,888.0
13625,1920,46.6,1835,44500.0,7,155,814.0
13626,2147,37.8,2043,57292.0,15,77,1009.0
13628,211,37.1,204,41667.0,5,21,913.0
13630,1318,35.5,1286,54500.0,9,87,695.0
13633,352,32.1,350,63750.0,13,8,806.0
13634,4879,36.0,4733,53177.0,51,303,767.0
13635,831,46.0,795,32031.0,16,68,678.0
13636,286,37.1,278,65583.0,1,23,513.0
13637,3945,28.4,2453,55927.0,54,314,1176.0
13638,260,34.5,216,24563.0,0,26,998.0
13639,199,36.4,183,34250.0,1,3,
13640,288,62.1,288,62857.0,0,50,
13641,49,79.6,49,22426.0,6,0,
13642,9849,39.5,8902,42273.0,85,588,736.0
13643,72,14.4,0,,0,0,
13646,2681,36.3,2595,42083.0,29,168,654.0
13647,68,60.1,50,97917.0,0,20,
13648,2094,39.5,2027,45391.0,10,99,708.0
13650,1433,48.8,1427,47794.0,6,171,945.0
13651,185,66.4,185,78068.0,0,54,1167.0
13652,1864,40.7,1823,41250.0,21,158,640.0
13654,3000,27.3,2923,43947.0,16,146,569.0
13655,3414,31.8,238,31875.0,131,185,570.0
13656,2895,39.1,2788,48704.0,8,159,744.0
13658,1979,43.7,1886,55547.0,31,138,655.0
13659,568,40.4,565,47875.0,1,51,781.0
13660,2019,42.1,1912,44904.0,56,101,648.0
13661,1676,41.8,1619,55202.0,7,66,838.0
13662,16692,44.7,15740,41225.0,262,1176,695.0
13664,439,42.6,420,63750.0,6,47,958.0
13665,1413,25.9,1365,34132.0,0,27,598.0
13666,361,40.0,346,27891.0,0,6,905.0
13667,3017,39.1,2920,47596.0,0,84,710.0
13668,3484,33.8,3269,46679.0,49,237,679.0
13669,16436,42.2,14717,44931.0,307,1130,614.0
13670,490,43.3,448,37188.0,6,2,775.0
13672,826,34.7,802,33690.0,12,49,589.0
13673,2228,33.1,1995,48485.0,23,115,721.0
13674,118,27.6,118,41250.0,0,27,
13675,89,25.7,89,,0,0,
13676,16728,23.5,15068,47948.0,702,1496,716.0
13677,240,35.3,240,,0,0,
13678,163,36.1,163,16296.0,0,0,472.0
13679,1810,38.8,1769,48750.0,0,102,1113.0
13680,1301,37.8,1267,40208.0,18,82,827.0
13681,823,34.6,794,46161.0,7,37,775.0
13682,896,45.6,851,70000.0,14,51,1063.0
13684,1116,42.4,1079,45903.0,3,48,609.0
13685,2306,35.1,2134,60417.0,23,336,982.0
13687,543,52.5,528,43009.0,26,53,1225.0
13690,935,36.3,872,41125.0,24,30,603.0
13691,2948,39.9,2727,53375.0,40,154,950.0
13692,78,71.5,78,76176.0,0,63,
13693,534,43.4,475,58590.0,0,59,1200.0
13694,1581,43.7,1428,67813.0,0,181,902.0
