NAME,total_population,median_age,white_non-hispanic,household_income,foreign_born_not_a_us_citizen,bachelors,gross_rent_median_price
14717,581,49.2,566,40921.0,0,53,540.0
14718,2376,41.7,2062,56689.0,23,185,695.0
14719,3410,44.9,3244,45893.0,24,172,536.0
14720,699,38.9,628,39875.0,0,26,654.0
14721,113,27.7,109,,0,4,
14722,441,51.4,388,95917.0,19,52,
14723,1090,46.8,1074,48281.0,1,87,710.0
14724,2446,39.6,2412,48036.0,2,133,755.0
14726,2039,26.0,2013,34833.0,6,75,641.0
14727,5152,46.2,4953,48859.0,23,438,671.0
14728,758,51.0,756,47750.0,8,107,
14729,788,50.4,769,55469.0,4,46,531.0
14731,1510,51.4,1457,61389.0,26,218,631.0
14732,137,48.6,133,54167.0,4,4,
14733,4018,37.1,3795,41377.0,55,250,573.0
14735,2723,41.5,2683,38059.0,9,129,564.0
14736,249,49.1,249,42589.0,0,22,
14737,4142,42.8,3955,42835.0,45,264,651.0
14738,3551,49.1,3479,47911.0,82,278,510.0
14739,2883,39.0,2809,36541.0,20,97,641.0
14740,1406,49.6,1372,51307.0,4,114,738.0
14741,2275,40.8,2210,53333.0,15,184,743.0
14742,296,58.9,216,78988.0,0,9,
14743,1890,39.4,1792,42222.0,0,108,650.0
14744,2193,21.1,1989,50000.0,70,156,760.0
14747,2216,48.6,2095,41702.0,6,81,487.0
14748,822,32.6,594,35417.0,0,21,535.0
14750,4269,46.7,4000,50881.0,74,482,679.0
14752,196,54.3,196,,32,19,
14753,1035,44.8,995,33500.0,0,64,529.0
14754,569,46.3,565,43375.0,12,23,571.0
14755,3173,39.8,2936,44063.0,30,194,543.0
14756,184,45.8,184,,0,111,
14757,3572,41.1,3281,46504.0,67,374,659.0
14760,18253,43.3,16724,39821.0,226,1759,622.0
14767,2009,36.0,1949,37174.0,9,115,629.0
14769,1005,48.2,989,37115.0,0,68,571.0
14770,2765,44.5,2666,51319.0,6,220,637.0
14772,4027,36.5,3839,39697.0,8,190,557.0
14774,213,27.9,207,41875.0,0,1,650.0
14775,2323,42.4,2209,41648.0,41,122,586.0
14777,632,47.1,593,43177.0,0,39,722.0
14778,1416,20.0,1088,,122,0,
14779,6598,36.1,4455,32126.0,32,364,607.0
14781,2108,36.1,2068,42317.0,3,121,550.0
14782,2626,34.5,2511,46433.0,0,161,650.0
14783,330,44.0,183,31111.0,0,4,429.0
14784,817,42.7,802,34844.0,4,52,705.0
14787,5080,47.4,4775,45728.0,0,462,611.0
14788,222,27.9,211,62188.0,0,0,425.0
14801,5652,38.7,5463,43185.0,40,267,610.0
14802,4287,20.2,3345,25156.0,316,147,759.0
14803,964,40.5,959,47188.0,3,127,645.0
14804,1588,41.4,1464,54333.0,18,156,616.0
14805,1023,43.8,936,55655.0,6,113,788.0
14806,2136,42.6,2035,50662.0,0,139,668.0
14807,2744,47.5,2709,51146.0,12,156,690.0
14808,539,51.3,539,44120.0,0,15,723.0
14809,2413,43.1,2316,42217.0,3,150,723.0
14810,12523,43.8,11735,40793.0,88,804,591.0
14812,3332,37.5,3163,58889.0,8,200,609.0
14813,2478,45.0,2378,42059.0,22,169,566.0
14814,1803,43.3,1634,62338.0,37,189,903.0
14815,986,47.9,968,45000.0,2,101,698.0
14816,453,41.6,431,49083.0,0,66,
14817,2336,46.4,2080,49931.0,16,342,796.0
14818,1861,47.8,1857,53281.0,0,165,846.0
14819,729,47.9,721,36375.0,6,20,821.0
14820,717,50.2,711,42045.0,0,14,607.0
14821,3090,44.7,3035,51210.0,21,230,777.0
14822,1282,36.0,1213,36250.0,2,60,759.0
14823,3661,41.6,3579,49360.0,0,206,667.0
14824,477,53.2,431,43750.0,0,38,778.0
14825,900,47.7,869,55804.0,6,43,762.0
14826,2166,42.9,2081,40170.0,0,132,654.0
14827,132,57.1,132,,0,30,
14830,20051,40.0,18452,53294.0,267,2301,693.0
14836,1019,49.7,1014,65625.0,0,70,761.0
14837,5525,40.1,5274,45990.0,31,341,690.0
14838,2064,42.0,1955,55057.0,0,160,807.0
14839,749,40.7,744,52031.0,0,26,610.0
14840,3031,53.2,2942,54500.0,10,427,635.0
14841,701,57.7,675,78250.0,0,157,
14842,828,53.8,828,53278.0,0,60,
14843,13001,40.1,12192,40511.0,111,832,618.0
14845,21088,44.6,19363,63377.0,383,2875,849.0
14846,756,49.6,747,46389.0,9,29,664.0
14847,2376,46.3,2279,46406.0,35,231,713.0
14850,65756,26.3,46264,48088.0,8462,8181,1032.0
14853,2798,19.6,2133,,226,7,
14854,15,,15,,0,7,
14855,992,27.3,990,45329.0,0,12,468.0
14856,118,68.3,118,,0,0,
14858,1666,39.2,1606,51023.0,10,118,793.0
14859,831,48.9,806,50781.0,2,6,341.0
14860,1240,43.0,1233,53500.0,0,76,587.0
14861,1294,49.2,1290,49688.0,12,50,802.0
14864,1141,52.0,1121,64468.0,2,92,820.0
14865,2825,49.6,2695,37821.0,52,157,559.0
14867,5846,37.3,5326,44306.0,75,665,808.0
14869,1257,42.6,1222,49231.0,0,74,548.0
14870,10032,41.3,8380,62813.0,561,1114,822.0
14871,5474,47.9,4976,62212.0,38,395,776.0
14872,638,48.7,591,51958.0,3,63,634.0
14873,2768,43.4,2621,46987.0,5,166,576.0
14874,230,49.5,227,34028.0,3,20,850.0
14877,456,47.2,446,51094.0,4,31,595.0
14878,623,42.4,612,69318.0,0,26,734.0
14879,2138,46.2,2054,47214.0,10,97,742.0
14880,1339,52.0,1326,49922.0,0,65,680.0
14881,278,44.3,278,,0,129,929.0
14882,4024,38.6,3680,69097.0,50,902,995.0
14883,3892,43.0,3608,51447.0,75,396,918.0
14884,183,54.9,180,47500.0,0,6,
14885,892,39.6,863,47375.0,4,50,644.0
14886,7393,42.9,6972,66450.0,97,789,831.0
14889,1638,45.4,1603,49853.0,0,144,744.0
14891,4539,43.4,4276,44104.0,25,335,630.0
14892,8146,41.6,7901,50253.0,80,526,643.0
14893,12,68.0,12,,0,0,
14894,1424,40.3,1369,39750.0,3,64,646.0
14895,9742,46.1,9388,41102.0,17,771,584.0
14897,887,44.4,883,45789.0,2,33,519.0
14898,1918,32.5,1900,37941.0,4,61,707.0
14901,16855,33.6,11670,26766.0,286,755,665.0
14903,6985,41.3,6553,49267.0,41,540,712.0
14904,15224,37.9,12899,38020.0,88,812,689.0
14905,9311,42.5,8312,64178.0,96,1352,775.0
